market,market_key,zip_code,keyword,google_url,zillow_url,avg_assignment_fee
"Charlotte / Raleigh, NC",charlotte,28212,below market,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22below%20market%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22below%20market%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28212,must sell,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22must%20sell%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22must%20sell%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28212,price reduced,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22price%20reduced%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22price%20reduced%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28212,bring all offers,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22bring%20all%20offers%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22bring%20all%20offers%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28212,fixer,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22fixer%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22fixer%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28212,rehab,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22rehab%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22rehab%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28212,tear down,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22tear%20down%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22tear%20down%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28212,lot value,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22lot%20value%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22lot%20value%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28212,land value,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028212%20%22land%20value%22,https://www.zillow.com/homes/28212_rb/?searchQueryState=%7B%22keyword%22%3A%22land%20value%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,fixer upper,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22fixer%20upper%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22fixer%20upper%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,handyman special,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22handyman%20special%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22handyman%20special%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,needs TLC,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22needs%20TLC%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20TLC%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,as-is,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22as-is%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22as-is%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,as is,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22as%20is%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22as%20is%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,investor special,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22investor%20special%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22investor%20special%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,distressed,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22distressed%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22distressed%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,cash only,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22cash%20only%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22cash%20only%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,motivated seller,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22motivated%20seller%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22motivated%20seller%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,estate sale,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22estate%20sale%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22estate%20sale%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,probate,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22probate%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22probate%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,bank owned,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22bank%20owned%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22bank%20owned%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,foreclosure,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22foreclosure%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22foreclosure%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,REO,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22REO%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22REO%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,needs work,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22needs%20work%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20work%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,needs repair,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22needs%20repair%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20repair%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,damaged,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22damaged%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22damaged%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,fire damage,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22fire%20damage%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22fire%20damage%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,water damage,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22water%20damage%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22water%20damage%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,mold,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22mold%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22mold%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,code violation,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22code%20violation%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22code%20violation%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,tax lien,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22tax%20lien%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22tax%20lien%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,vacant,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22vacant%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22vacant%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,abandoned,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22abandoned%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22abandoned%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,below market,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22below%20market%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22below%20market%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,must sell,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22must%20sell%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22must%20sell%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,price reduced,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22price%20reduced%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22price%20reduced%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,bring all offers,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22bring%20all%20offers%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22bring%20all%20offers%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,fixer,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22fixer%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22fixer%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,rehab,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22rehab%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22rehab%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,tear down,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22tear%20down%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22tear%20down%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,lot value,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22lot%20value%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22lot%20value%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28213,land value,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028213%20%22land%20value%22,https://www.zillow.com/homes/28213_rb/?searchQueryState=%7B%22keyword%22%3A%22land%20value%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,fixer upper,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22fixer%20upper%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22fixer%20upper%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,handyman special,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22handyman%20special%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22handyman%20special%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,needs TLC,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22needs%20TLC%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20TLC%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,as-is,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22as-is%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22as-is%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,as is,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22as%20is%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22as%20is%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,investor special,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22investor%20special%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22investor%20special%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,distressed,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22distressed%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22distressed%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,cash only,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22cash%20only%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22cash%20only%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,motivated seller,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22motivated%20seller%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22motivated%20seller%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,estate sale,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22estate%20sale%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22estate%20sale%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,probate,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22probate%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22probate%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,bank owned,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22bank%20owned%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22bank%20owned%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,foreclosure,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22foreclosure%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22foreclosure%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,REO,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22REO%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22REO%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,needs work,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22needs%20work%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20work%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,needs repair,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22needs%20repair%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20repair%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,damaged,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22damaged%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22damaged%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,fire damage,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22fire%20damage%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22fire%20damage%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,water damage,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22water%20damage%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22water%20damage%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,mold,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22mold%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22mold%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,code violation,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22code%20violation%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22code%20violation%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,tax lien,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22tax%20lien%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22tax%20lien%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,vacant,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22vacant%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22vacant%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,abandoned,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22abandoned%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22abandoned%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,below market,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22below%20market%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22below%20market%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,must sell,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22must%20sell%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22must%20sell%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,price reduced,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22price%20reduced%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22price%20reduced%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,bring all offers,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22bring%20all%20offers%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22bring%20all%20offers%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,fixer,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22fixer%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22fixer%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,rehab,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22rehab%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22rehab%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,tear down,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22tear%20down%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22tear%20down%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,lot value,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22lot%20value%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22lot%20value%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28215,land value,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028215%20%22land%20value%22,https://www.zillow.com/homes/28215_rb/?searchQueryState=%7B%22keyword%22%3A%22land%20value%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,fixer upper,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22fixer%20upper%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22fixer%20upper%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,handyman special,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22handyman%20special%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22handyman%20special%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,needs TLC,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22needs%20TLC%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20TLC%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,as-is,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22as-is%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22as-is%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,as is,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22as%20is%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22as%20is%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,investor special,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22investor%20special%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22investor%20special%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,distressed,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22distressed%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22distressed%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,cash only,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22cash%20only%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22cash%20only%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,motivated seller,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22motivated%20seller%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22motivated%20seller%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,estate sale,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22estate%20sale%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22estate%20sale%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,probate,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22probate%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22probate%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,bank owned,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22bank%20owned%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22bank%20owned%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,foreclosure,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22foreclosure%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22foreclosure%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,REO,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22REO%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22REO%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,needs work,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22needs%20work%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20work%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,needs repair,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22needs%20repair%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22needs%20repair%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,damaged,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22damaged%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22damaged%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,fire damage,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22fire%20damage%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22fire%20damage%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,water damage,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22water%20damage%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22water%20damage%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,mold,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22mold%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22mold%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,code violation,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22code%20violation%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22code%20violation%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,tax lien,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22tax%20lien%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22tax%20lien%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,vacant,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22vacant%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22vacant%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,abandoned,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22abandoned%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22abandoned%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,below market,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22below%20market%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22below%20market%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,must sell,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22must%20sell%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22must%20sell%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,price reduced,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22price%20reduced%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22price%20reduced%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,bring all offers,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22bring%20all%20offers%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22bring%20all%20offers%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,fixer,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22fixer%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22fixer%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,rehab,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22rehab%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22rehab%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,tear down,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22tear%20down%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22tear%20down%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,lot value,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22lot%20value%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22lot%20value%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28216,land value,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028216%20%22land%20value%22,https://www.zillow.com/homes/28216_rb/?searchQueryState=%7B%22keyword%22%3A%22land%20value%22%7D,22000
"Charlotte / Raleigh, NC",charlotte,28217,fixer upper,https://www.google.com/search?q=site%3Azillow.com/homedetails/%2028217%20%22fixer%20upper%22,https://www.zillow.com/homes/28217_rb/?searchQueryState=%7B%22keyword%22%3A%22fixer%20upper%22%7D,22000
